default,Identifier,Remarks,Filter,eng enc ena enz eni ens enj enb enl ent enw,cs,da,de,el,eo,es,esm esn esg esc esa esd esv eso esr ess esf esl esy esz esb ese esh esi esu,fi,fr,hu,it,jp,ko,nl,no nb,pl,pt,ptg,ro,ru,sr,sv,tr
Ammo For Alien Arm Gun!!!,AMMO FOR ALIEN ARM GUN!!!,,,,Munice pro mimozemskou zbraň!,Munition til Alien Arm våben!!!,Munition für Armgewehr!,,,¡¡¡Munición para Arma de brazo alien!!!,,Kuteja ufokäsipyssylle!!!,Munition pour arme alien!!!,Töltény az Űrlény Kar Fegyverhez!!!,Munizioni per l'arma braccio aliena!!!,,,Munitie voor buitenaards wapen.,Ammunisjon til Alien Arm Gevær!!!,Amunicja do Kosmicznej Ręki!!!,Munição pra Arma Alienígena!!!,,Muniție pentru Brațul Extraterestu!!!,Боеприпасы руки пришельца!!!,,Ammunition för Alien Arm Pistol!!!,Uzaylı Silahı İçin Cephane!!!
Turned Off...,TURNED OFF...,,,,Vypnuto...,Slået fra...,Abgeschaltet,,,Apagao...,,Pantu pois piältä...,Eteint...,Kikapcsolva...,Spento...,,,Uitgeschakeld...,Slått av...,Wyłączono...,Tá Desligado...,,Oprit...,Деактивировано...,,Avstängd...,Kapatıldı.
Switch Operated Only!,SWITCH OPERATED ONLY!,,,,Ovládáno pouze vypínačem!,Kun med kontakt!,Wird mit Schalter bedient!,,,¡Solo va con interruptor!,,Toimii vain vivulla!,Interrupteur actionné seulement !,Kapcsolóval működik!,Solo con l'interruttore!,,,Alleen met de schakelaar.,Bryteren betjenes bare!,Sterowane Tylko Przez Przełącznik!,Tem Que Usar Interruptor!,,Acționat doar de la Comutator!,Только по тумблеру!,,Endast med strömbrytare!,Sadece Anahtarla Çalışır!
Elvis Lives!,ELVIS LIVES!,,,,Elvis žije!,Elvis lever!,Elvis lebt!,,,¡Elvis vive!,,Elvis elää!,Elvis est vivant !,Elvis Él!,Elvis vive!,,,Elvis leeft.,Elvis lever!,Elvis Żyje!,Elvis Tá Vivo!,,Elvis Trăiește!,Элвис жив!,,Elvis lever!,Elvis Yaşıyor!
The King Is Dead!,THE KING IS DEAD!,,,,Král je mrtev!,Kongen er død!,Der King ist tot!,,,¡El Rey ha muerto!,,Kuningas on kuollut!,Le Roi est mort !,Meghalt a király!,Il Re è morto!,,,De koning is dood.,Kongen er død!,Umarł Król!,O Rei Tá Morto!,,Regele e Mort!,Король мёртв!,,Kungen är död!,Kral Öldü!
Dee-Lishus Goo Goo Cluster!,DEE-LISHUS GOO GOO CLUSTER!,,,,Šmakulózní halda slizu!,,Leckerer Goo Goo Cluster,,,¡Delisioso montón de moco!,,Herkkumömmömöykky!,,Ronda és Finom!,Delizioso ammasso di Goo Goo!,,,,Deelicious Goo Goo Cluster!,Przesłodki Stosik Śluzu!,Eita Trenzinho Bão!,,Ciorchine!,Вкуснейший осколок!,,Dee-Lishus Goo Goo Goo Cluster!,Lezzetli Goo Goo Kümesi!
Wussy Aimin' Device: ON,WUSSY AIMIN' DEVICE: ON,,,,Mířidlo pro slabochy: ZAP,Tøsedrenget sigteanordning: TIL,Zielgerät für Weicheier: AN,,,Cacharro de apuntao ACTIVAO,,Nössösihtausvehje: PIÄLLÄ,Réticule : ON,Célzás Nyomiknak: BE,Mirino attivato,,,Stomme richter: AAN,Svak sikteanordning: PÅ,Celowanie dla Słabiaków: Włączone,Mira de Amarelão: LIGADA,,Țintire Automată: PORNITĂ,"Наведение, мать его: ВКЛЮЧЕНО",,Hårkors: PÅ,Artı işareti: AÇIK
Wussy Aimin' Device: OFF,WUSSY AIMIN' DEVICE: OFF,,,,Mířidlo pro slabochy: VYP,Tøsedrenget sigteanordning: FRA,Zielgerät für Weicheier: AUS,,,Cacharro de apuntao DESACTIVAO,,Nössösihtausvehje: POIS PIÄLTÄ,Réticule : OFF,Célzás Nyomiknak: KI,Mirino disattivato,,,Kut richt apparaat: UIT,Svak sikteanordning: AV,Celowanie dla Słabiaków: Wyłączone,Mira de Amarelão: DESLIGADA,,Țintire Automată: OPRITĂ,"Наведение, мать его: ОТКЛЮЧЕНО",,Hårkors: AV,Artı işareti: KAPALI
"Hell, I Thought You Was A Killbilly!","HELL, I THOUGHT YOU WAS A KILLBILLY!",,,,"Sakra, já myslel, žes nějakej šílenec!","For fanden, jeg troede, du var en bonderøv!",Und ich dachte du wärst ein Killbilly,,,"¡Coñó, pensaba que eras un matabilly!",,"Helskutti, luulin siuu landepaukuks!","Et je pensais que vous étiez un ""killbilly"".",...én meg azt hittem nem szarral gurítasz.,"Diavolo, pensavo fossi un Killbilly!",,,Ik dacht dat je een Killbilly was.,"Helvete, jeg trodde du var en Killbilly!","Kurde... a Myślałem, że z Ciebie Zabijaka!","Uai, Achava Que Cê Era um Caipira Matador!",,"La Naiba, Credeam Că Ești Meseriaș!","Чёрт... а я думал, что ты терминатор!",,"Fan, jag trodde att du var en kille!","Kahretsin, Seni Killbilly Sanmıştım!"
Yer Sound: ON,YER SOUND: ON,,,,Kravál: ZAP,Din lyd: TIL,Dein Sound: AN,,,Ruidos ACTIVAOS,,Mökä: PIÄLLÄ,Son : ON,Ricsaj: BE,Suono attivato,,,Geluid: AAN,Din Lyd: PÅ,Dźwięk: Włączony,Som na Caixa: LIGADO,,Sunet: PORNIT,Тот ещё звук: ВКЛЮЧЁН,,Ditt ljud: PÅ,Ses: AÇIK
Yer Sound: OFF,YER SOUND: OFF,,,,Kravál: VYP,Din lyd: FRA,Dein Sound: AUS,,,Ruidos DESACTIVAOS,,Mökä: POIS PIÄLTÄ,Son : OFF,Ricsaj: KI,Suono disattivato,,,Geluid: UIT,Din Lyd: AV,Dźwięk: Wyłączony,Som na Caixa: DESLIGADO,,Sunet: OPRIT,Тот ещё звук: ОТКЛЮЧЁН,,Ditt ljud: AV,Ses: KAPALI
Yer Screen Captured And Jailed!,YER SCREEN CAPTURED AND JAILED!,,,,Screenshot uložen a uzamčen!,Din skærm er fanget og fængslet!,Screenshot eingefangen und weggesperrt!,,,¡Pantalla capturá y enjaulá!,,Ruutus kaapattu ja putkassa!,Votre écran capturé et emprisonné !,Képernyőkép zsebrevágva!,La tua schermata è stata catturata e imprigionata!,,,Scherm gevangen en opgesloten!,Din skjerm fanget og fengslet!,Zdjęcie Zrobione i Schowane!,Tela Capturada e Mandada pro Xilindró!,,Captură Ecran Salvată!,Тот ещё снимок экрана сделан и сидит за решёткой!,,Din skärm fångad och fängslad!,Ekran yakalandı ve hapse atıldı
Xxx Moonshine!,XXX MOONSHINE!,,,,XXX pálenka!,Xxx Moonshine!,XXX Schwarzgebrannter!,,,¡Licor Xxx!,,XXX-ponua!,,90 fokos Pálesz!,Xxx Moonshine!,,,,,Samogon!,Marvada Pinga!,,Whiskey Xxx Ilegal!,XXX Самогон!,,,Xxx Moonshine!
Vacuum Cleaner Hose Snorkel System,VACUUM CLEANER HOSE SNORKEL SYSTEM,,,,Vysavačový šnorchl,Støvsugerslange Snorkelsystem,Staubsaugerschlauch-Schnorchelsystem,,,Sistema de esnorquel por aspiradora,,Snorkkelisysteemi imurinletkusta,Système de tuba à tuyau d'aspirateur,Porszívó Slag Vizipipa Rendszer,Sistema Boccaglio con tubo dell'aspirapolvere,,,Stofzuigerslang Snorkelsysteem,Støvsugerslange Snorkel System,System Gumowych Rurek do Odkurzacza,Esnórquel Feito de Aspirador de Pó,,Mască de Scufundări,Ныряльная трубка из пылесоса,,Dammsugarslang Snorkel System,Elektrikli Süpürge Hortumu Şnorkel Sistemi
Press F1 Fer Help,PRESS F1 FER HELP,,,,Zmáčkni F1 pro nápovědu,Tryk F1 Fer Hjælp,Drücke F1 für Hilfe,,,Dale al F1 pa la ayuda,,Tuikkaa F1:stä jeesille,Appuyez sur F1 pour obtenir de l'aide,"Ha meszirűl gyütt uram, nyomjon F1-et!",Premi F1 per aiuto,,,Druk op F1 voor hulp,Trykk F1 Fer Hjelp,Wciśnij F1 by Wyświetlić Pomoc,Aperta F1 Pra Ajuda,,Apasă F1 pentru Ajutor,Жми F1 для получения справки,,Tryck på F1 för att få hjälp,Yardım için F1'e basın
Ain't Got The Key!,AIN'T GOT THE KEY!,,,,Nemáš klíč!,Har ikke nøglen!,Hab den Schlüssel nich'!,,,¡No tienes la llave!,,Ei oo avainta!,Vous n'avez pas la clé !,Sehun se van Kulcs!,Non hai la chiave!,,,Ik heb de sleutel niet!,Har ikke nøkkelen!,Nie Masz Klucza!,Tá Sem a Chave!,,N-ai Cheia!,А где твой ключик?,,Jag har inte nyckeln!,Anahtar Bende Değil!
Skeleton Key!,SKELETON KEY!,,,,Kostlivcův klíč!,Skeletnøglen!,Schlüssel!,,,¡Llave esqueleto!,,Yleisavain!,Clé Squelette !,Tolvajkulcs!,Chiave scheletrica!,,,Skelet sleutel!,Skjelettnøkkel!,Klucz Uniwersalny!,Chave Esqueleto!,,Cheia Schelet!,Ключ скелета!,,Skelettnyckel!,İskelet Anahtar!
Teat Gun Ammo!,TEAT GUN AMMO !,,,,Munice do ceckopalu!,Ammo til en spædpistol!,BH-Munition!,,,¡Munición para Arma de tetas!,,Nännipyssyn kuteja!,Munitions de Teat Gun !,Tüzérségi Tőgy Muníció!,Munizioni per l'arma a tettarella!,,,Tietenpistool munitie!,Pupper Ammunisjon!,Amunicja do CyckoStrzału!,Munição pra Arma de Teta!,,Muniție pentru Arma Sân!,Снаряды грудемёта!,,Ammunition till spädpistol!,Emzik Tabancası Cephanesi!
Ripsaw Ammo!,RIPSAW AMMO !,,,,Munice do bruskometu!,Ripsaw Ammo!,Spaltsägenblätter!,,,¡Munición para Rebanadora!,,Sirkkelinteriä!,Lame de scie circulaire !,Hasítófűrész Muníció!,Munizioni per tritasega!,,,Ripsaw munitie!,Ammunisjon til rivesag!,Ostrza do Piły!,Munição pra Serra Circular!,,Muniție pentru Drujba Circulară!,Диски пилы!,,Ripsaw Ammo!,Ripsaw Cephanesi!
Cheater! You Used The,CHEATER! YOU USED THE,,,,Podvodníku! Použil jsi,Snyder! Du brugte den,Du Schummler. Du hast dich,,,¡Tramposo! Usaste el,,Huijari! Koitit kusettaa,Tricheur ! Vous avez utilisé,Csaló! Használtad,Imbroglione! Hai usato il,,,Bedrieger. Je gebruikte de,Juksemaker! Du brukte,Oszust! Użyłeś,Trapaceir@[ao_ptb]! Você Usou,,Trișorule! Ai Folosit Coduri,Обман@[cheatpron_rus]! Ты воспользовал@[refl_rus],,Fuskare! Du använde den,Hileci! Sen kullandın
Cheat To Come Back Alive,CHEAT TO COME BACK ALIVE,,,,cheat pro znovuoživení!,Snyd for at komme tilbage i live,zurück ins Leben gemogelt!,,,truco para resucitar,,syntyäkses uuelleen,la triche pour revenir en vie.,Csalás a halálból visszatéréshez,trucco per tornare in vita,,,Cheat om levend terug te komen.,jukset for å komme tilbake i live...,Kodu By Wrócić do Życia,a Trapaça pra Ressucitar,,Pentru a Reveni la Viață,чит-кодом для оживления,,Fusk för att komma tillbaka levande,Canlı Dönmek İçin Hile Yapın
No Savin' Or Loadin' Fer Psyco,NO SAVIN' OR LOADIN' FER PSYCO,,,,Pro psychouše žádný ukládání ani načítání,Ingen sparer eller lader for Psyco,Psychos laden und speichern nich'!,,,pos te quedas sin cargar ni guardar por flipao,,Ei tallennust tai lataust psykossa,Pas de sauvegarde ni de chargement pour Psyco.,"Hé, nincs betőtés és mentés őrűteknek",Nessun salvataggio o caricamento per Psycho,,,No Savin' Or Loadin' For Psycho,Ingen lagring eller lasting for psyko,Nie Możesz Zapisywać i Wczytywać Wariacie,Psicopata Num Salva Nem Carrega,,Nu Poți Salva sau Încărca,Не запишу и не сохраню!,,Ingen räddning eller laddning för Psyco.,Psyco için Kaydetmek veya Yüklemek Yok
Huntin' Rifle!,HUNTIN' RIFLE!,,,,Lovecká puška!,Jagtgevær!,Jagdgewehr!,,,¡Rifle de caza!,,Luodikko!,Fusil de chasse !,Vadászpuska!,Fucile da caccia!,,,Jachtgeweer!,Jaktgevær!,Karabin do Polowania!,Rifle de Caça!,,Pușcă de Vânătoare!,Охотничья винтовка!,,Jaktgevär!,Av tüfeği
Dyn-O-Mite!,DYN-O-MITE!,,,,Dynamit!,Dyn-O-Mite!,Dynamit!,,,¡Dinomita!,,Dyny!,Dyn-O-Mite !,Dinamit!,Din-A-mite!,,,,Dyn-A-mitt!,Dynamit!,Dinamite!,,Dinamită!,Динамит!,,Dyn-A-mit!,Dinamit
Crossbow!,CROSSBOW!,,,,Kuše!,Armbrøst!,Armbrust!,,,¡Ballesta!,,Jouskari!,Arbalète !,Nyílpuska!,Balestra!,,,Kruisboog!,Armbrøst!,Kusza!,Besta!,,Arbaletă!,Арбалет!,,Armborst!,Arbalet!
Yer Scattergun!,YER SCATTERGUN!,,,,Tvoja brokáda!,Dit haglgevær!,Deine Schrotflinte!,,,¡Tu trabuco!,,Haulikko!,Votre fusil à pompe !,Szórópisztoly!,Fucile a pompa!,,,Je Scattergun!,Din Haglgevær!,Dubeltówka!,Espingarda!,,Pușca!,Тот ещё винчестер!,,Ditt hagelgevär!,Av Tüfeği!
Powder Keg!,POWDER KEG!,,,,Barel s prachem!,Krudttønde!,Pulverfass!,,,,,Ruutitynnyri!,Baril de poudre !,Puskaporos Hordó!,Fusto di polvere da sparo!,,,Kruitvat!,Kruttønne!,Beczka z Prochem!,Barril de Pólvora!,,Praf de Pușcă!,Бочка с порохом!,,Kruttunnan!,Barut Fıçısı!
Alien Teat Gun!,ALIEN TEAT GUN!,,,,Mimozemský ceckopal!,Tissepistol!,BH-Waffe!,,,¡Arma de tetas alien!,,Ufonännipyssy!,Pistolet à tétine Alien !,Marslakó Mell Mordály,Arma a tettarella aliena!,,,Buitenaards speenkanon!,Alien Puppe Gevær!,CyckoStrzał!,Arma de Teta Alienígena!,,Sân Extraterestru!,Грудемёт пришельцев!,,Alien Spen-pistol!,Uzaylı Emzik Tabancası!
Bowling Ball!!,BOWLING BALL!!,,,,Bowlingová koule!,Bowlingkugle!!,Bowlingkugel!,,,¡¡Bola de bolos!!,,Keilapallo!!,Boule de bowling !,Tekegolyó!!,Palla da bowling!,,,Bowlingbal.,Bowlingkule!,Kula do Kręgli!!,Bola de Boliche!!,,Bilă de Bowling!!,Шар для кеглей!!,,Bowlingboll!!,Bowling Topu!!
Ripsaw!!,RIPSAW!!,,,,Bruskomet!,Ripsaw!!,Spaltsäge!,,,¡¡Rebanadora!!,,Sirkkeli!!,Scie circulaire !,Hasítófűrész!!,Tritasega!,,,,Ripsag!,Piła Tarczowa!!,Serra Circular!!,,Drujbă Circulară!!,Пилы пилореза!!,,Ripsaw!!,Ripsaw!!
Large Pork Rinds!,LARGE PORK RINDS!,,,,Velké balení škvarků!,Store flæskesværer!,Schweineschwarten!,,,¡Cortezas de cerdo grandes!,,Kuivattuja possupaloja!,Grosses couennes de porc !,Nagy Szalonnabőrke!,Grosse cotenne di maiale!,,,Grote Pork Rinds!,Store svineskinker!,Duże Skwarki!,Toicinho!,,Grătar!,Большая хреновина!,,Stora fläskskorpor!,Büyük Domuz Rinds!
Ammo For Rifle!,AMMO FOR RIFLE!,,,,Munice do pušky!,Ammunition til gevær!,Munition für Jagdgewehr!,,,¡Munición para Rifle!,,Luodikon kuteja!,Munitions pour fusil !,Karabély Muníció!,Munizioni per fucile!,,,Munitie voor geweer!,Ammunisjon til Jaktgevær!,Amunicja do Karabinu!,Munição pro Rifle!,,Muniție pentru Pușca de Asalt!,Патроны винтовки!,,Ammunition för gevär!,Tüfek için cephane!
Ammo For Crossbow!,AMMO FOR CROSSBOW!,,,,Munice do kuše!,Ammunition til armbrøst!,Munition für Armbrust!,,,¡Munición para Ballesta!,,Jouskarin kuteja!,Munitions pour arbalète !,Nyílpuska Muníció!,Munizioni per balestra!,,,Munitie voor kruisboog!,Ammunisjon til Armbrøst!,Amunicja do Kuszy!,Munição pra Besta!,,Muniție pentru Arbaletă!,Патроны арбалета,,Ammunition för armborst!,Arbalet için cephane!
Speedloader!,SPEEDLOADER!,,,,Rychlonabíječ!,Speedloader!,Schnelllader!,,,¡Cargador rápido!,,Pikalatain!,Chargeur rapide !,Gyorstöltő,Caricatore per pistola,,,Snellader!,Hurtiglader!,Amunicja do Pistoletu!,Carregador Automático!,,Încărcător Automat!,Барабанчик!,,Speedloader!,Hızlı doldurucu!
Hip Waders Off,HIP WADERS OFF,,,,Broďáky vyp.,Gummistøvler FRA,Gummistiefel aus,,,Vadeadores de cadera DESACTIVAOS,,Kahluupöksyt piältä,Cuissardes Off,Comb Csizma KI,Stivali lunghi tolti,,,Heupwanten uit,Vadebukser av,Wodery Wyłączone,Tirando as Galocha,,Șoșoni Activați,Гамаши сняты,,Höftvaddar av,Kalça Koruyucuları Kapalı
Hip Waders On,HIP WADERS ON,,,,Broďáky zap.,Gummistøvler TIL,Gummistiefel an,,,Vadeadores de cadera ACTIVAOS,,Kahluupöksyt piälle,Cuissardes On,Comb Csizma BE,Stivali lunghi indossati,,,Heupwanten aan,Vadebukser på,Wodery Włączone,Botando as Galocha,,Șoșoni Dezactivați,Гамаши надеты,,Höftvaddar på,Kalça Koruyucuları Açık
Yer Scattergun Shells!,YER SCATTERGUN SHELLS!,,,,Tvý broky do brokády!,Dine haglpatroner!,Flintenpatronen!,,,¡Cartuchos pal Trabuco!,,Haulikon kuteja!,Cartouches de fusil de chasse !,Szórópisztoly Sörét!,Munizioni per fucile!,,,Yer Scattergun hulzen!,Din Haglgevær Patroner!,Naboje do Dubeltówki!,Munição pra Espingarda!,,Muniție pentru Pușcă!,Те ещё патроны к винту!,,Dina patroner för hagelgevär!,Av tüfeği mermileri!
Some Kind Of Key Required,SOME KIND OF KEY REQUIRED,,,,Potřebuje to ňáký klíč,En slags nøgle er påkrævet,Du brauchst 'nen Schlüssel!,,,Necesita algun tipo de llave,,Tarttee jonninsortin avainta,Une sorte de clé est nécessaire,Valamilyen Kulcs Szükséges,È necessario un qualche tipo di chiave,,,Een soort sleutel nodig.,Noen slags nøkkel kreves,Potrzebny Jest Jakiś Klucz,Precisa de Alguma Chave,,Necesită Un Fel de Cheie,Что-то типа ключа надо,,Någon form av nyckel krävs,Bir çeşit anahtar gerekli
Some Other Kind Of Key Required,SOME OTHER KIND OF KEY REQUIRED,,,,Potřebuje to ňáký jiný klíč,En anden slags nøgle er påkrævet,Du brauchst 'nen anderen Schlüssel!,,,Necesita algun otro tipo de llave,,Tarvii jotain muun sortin avainta,Un autre type de clé est nécessaire,Valamilyen Más Kulcs Szükséges,È necessario un altro tipo di chiave,,,Een ander soort sleutel vereist,En annen type nøkkel kreves,Potrzebny Jest Jakiś Inny Klucz,Precisa de Outro Tipo de Chave,,Necesită Alt Tip de Cheie,Ещё что-то типа ключа надо,,Någon annan typ av nyckel krävs,Başka Türlü Bir Anahtar Gerekli
Yet Even Another Kind Of Key Required,YET EVEN ANOTHER KIND OF KEY REQUIRED,,,,Potřebuje to zase ještě jiný klíč,Endnu en anden slags nøgle er nødvendig,Du brauchst noch 'nen anderen Schlüssel!,,,Necesita aun algun otro tipo de llave,,Tarttee vieläkin erilaista avainta,Encore un autre type de clé nécessaire,Még Valamilyen Másik Kulcs Szükséges,È necessario un altro tipo di chiave ancora,,,Nog een andere sleutel nodig.,Enda en annen type nøkkel kreves,Potrzebny Jeszcze Inniejszy Klucz,Precisa de Mais Outro Tipo de Chave,,Necesită Încă un Tip de Cheie,Даже ещё что-то типа ключа надо,,Ännu en annan typ av nyckel krävs,Yine Başka Tür Bir Anahtar Gerekli
Yer Weapon Lowered,YER WEAPON LOWERED,,,,Zbraň snížena,Dit våben er sænket,Waffe gesenkt,,,Arma bajá,,Asees laskettu,Votre arme est abaissée,Fegyver lentebb kerűt,Arma abbassata,,,Wapen omlaag,Våpenet ditt senket,Opuściłeś Broń,Arma Abaixada,,Arme Coborâte,То ещё оружие опущено,,Ditt vapen sänks,Silahınız İndirildi
Yer Weapon Raised,YER WEAPON RAISED,,,,Zbraň zvednuta,Dit våben hævet,Waffe gehoben,,,Arma levantá,,Asees nostettu,Votre arme est levée,Fegyver fentebb kerűt,Arma alzata,,,Wapen omhoog.,Våpenet ditt hevet,Podniosłeś Broń,Arma Apontada,,Arme Ridicate,То ещё оружие поднято,,Ditt vapen höjs,Silahını Kaldır
Vaccum Cleaner Hose Snorkel On!,VACCUM CLEANER HOSE SNORKEL ON!,,,,Šnorchl z vysavače zap.,Slange til støvsuger på!,Schnorchel an,,,¡Esnorquel de aspiradora ACTIVAO!,,Imurinletkusnorkkeli piällä!,Système de tuba à tuyau d'aspirateur activé !,Porszívó Slag Vizipipa BE!,Tubo dell'aspirapolvere Snorkel attivato!,,,Stofzuigerslang aan!,Støvsuger snorkel på!,Rurka do Odkurzacza Włączona!,Botando o Esnórquel de Aspirador de Pó ,,Mască de Scufundări Echipată!,Ныряльная трубка из пылесоса засунута в рот!,,Dammsugarslangens snorkel på!,Vakum Temizleyici Hortumu Şnorkel Açık!
Haulin' Ass Mode Off...,HAULIN' ASS MODE OFF...,,,,Běhací režim Vyp...,Kør-tilstand fra...,Bin doch kein D-Zug!,,,Modo arreando DESACTIVAO,,Vipinäkinttutila pois piältä...,Mode course : OFF,Szapora Ki...,Modalità corsa disattivata...,,,Rennen uit...,Kjør modus av...,Ogarnij Dupę...,Pode Andar Tranquilo...,,Mers Calm Oprit...,Ускоритель - шило в з... отключён,,Körläge AV,Kıç Çekme Modu Kapalı...
Haulin' Ass Mode On!!!,HAULIN' ASS MODE ON!!!,,,,Běhací režim Zap!!!,Kør-tilstand til!!!,Schwing die Hufe!,,,¡¡¡Modo arreando ACTIVAO!!!,,Vipinäkinttutila piällä!!!,Mode course : ON,Szapora Be!!!,Modalità di corsa attivata!!!,,,Rennen aan!,Kjør modus på!!!,Zapierdalasz!!!,Sebo nas Canela!!!,,Mers Calm Pornit...,Ускоритель - шило в з... включён!!!,,Körläge PÅ,Kıç Çekme Modu Açık!!!
Alien Arm Gun,ALIEN ARM GUN,,,,Mimozemská zbraň,Alien Arm våben,Armgewehr,,,Arma de brazo alien,,Ufokäsipyssy,Bras d'arme Alien,Ürlény Kéz Fegyver,Arma a braccio aliena,,,Buitenaards wapen,Alien Arm Gevær,Kosmiczna Ręka,Arma Alienígena,,Braț Extraterestru,Рука пришельца,,Alien Arm Pistol,Uzaylı Kol Tabancası
Vacuum Cleaner Snorkle,VACUUM CLEANER SNORKLE,,,,Šnorchl z trubky z vysavače,Støvsugersnorkle,Staubsaugerschnorchel,,,Esnorquel de aspiradora,,Imurisnorkkeli,Système de tuba à tuyau d'aspirateur,Porszívó Slag Vizipipa,Boccaglio con tubo dell'aspirapolvere,,,Stofzuiger Snorkel,Støvsuger Snorkel,Rurka do Odkurzacza,Esnórquel de Aspirador de Pó,,Mască de Scufundări,Трубка от пылесоса,,Dammsugare snorkle,Elektrikli Süpürge Şnorkeli
Xxx Moonshine,XXX MOONSHINE,,,,XXX pálenka,Xxx Moonshine,XXX Schwarzgebrannter,,,Licor Xxx,,XXX-ponu,Xxx Moonshine,90 fokos Pálesz,Xxx Moonshine,,,,,Samogon,Pinga Caseira,,Whiskey Xxx Ilegal,XXX Самогон,,Xxx Moonshine,Xxx Moonshine
For You Grandpa!,FOR YOU GRANDPA!,,,,"Pro tebe, dědo!",Til dig bedstefar!,"Für dich, Opa!",,,¡Pa ti abuelo!,,Vaarilles!,Pour toi grand-père !,Ezt Érted teszem Papó!,Per te nonno!,,,Voor jou opa!,For deg bestefar!,Dla Ciebie Dziadku!,"Pra Você, Vô!",,Pentru tine Bunicule!,"За тебя, деда!",,Till dig farfar!,Senin için büyükbaba!
